trigger number,t50,t50 uncertainty,t50 start time,t90,t90 uncertainty,t90 start time,epeak,epeak_error,alpha,alpha_error,beta,beta_error,amplitude,amplitude_error,fluence_channel_1,error_fluence_channel_1,fluence_channel_2,error_fluence_channel_2,fluence_channel_3,error_fluence_channel_3,fluence_channel_4,error_fluence_channel_4,gal_long,gal_lat,error_radius_gal,ra,dec,error_radius_ra_dec,hr1,hr2,hr3,peak_flux_64ms,error_peak_flux_64ms,time_peak_flux_64ms,peak_flux_256ms,error_peak_flux_256ms,time_peak_flux_256ms,peak_flux_1024ms,error_peak_flux_1024ms,time_peak_flux_1024ms,satellite_source,grb_class
2536,0.0026919149726167273,0.06130268199233716,0.375,0.128,0.091,-0.064,0.11217738902739668,0.3491396968455551,1.0,1.0,0.65986464844759,0.30441512354417954,0.24272297218678815,1.0,0.0023715458630710023,0.015940141728978667,0.002027870832827983,0.012958123099179725,0.0019443241970139749,0.010961298264557629,0.01934602872879479,0.06686059230592263,0.305558765745984,0.769774758470919,0.6379093917608125,0.2199358650018244,0.45680522730432366,0.6379093917608125,0.35929948290977537,0.30724089384626585,1.0,0.1022253773264607,0.31875,0.1171875,0.013568036562288005,0.24870466321243528,0.10748560460652591,0.006300671762798237,0.27868852459016386,0.08008008008008008,CGRO BATSE,0.0
2537,0.06952566601689408,0.06130268199233716,0.42803030303030304,4.8,0.091,0.256,0.15825173753778013,0.00742523555919705,0.2718071599728193,0.013191671420422135,0.6637908766854367,0.0026804084791513306,1.0,0.6050124578631101,1.0,0.37798725196952976,1.0,0.39409084712219955,1.0,0.3748958342047331,0.10877188686993694,0.21288913917622532,0.8138795793366462,0.233844697497007,0.6584503024078512,0.2671000511904515,0.7530932851383288,0.6584503024078512,0.34708380420301516,0.27386935073295016,0.01716852448635728,1.0,1.0,0.1875,1.0,1.0,0.12667946257197696,1.0,1.0,0.14414414414414414,CGRO BATSE,1.0
2541,0.8306878306878307,0.8394287704632533,0.0,89.376,6.103,-55.296,0.32552892182124604,0.29281032363785336,0.2764564929723543,0.12364517969195664,0.6627576587281087,0.1911584272420107,0.09177510438074325,0.07445405246958817,0.28195567623189205,0.6270622386438364,0.22960094890610025,0.688279141981558,0.1433013116984449,0.6309683381027056,0.3001666034159821,0.9547803234634498,0.667225239801225,0.4678842887769024,0.42165924911559965,0.7044663738434407,0.18376199082441264,0.42165924911559965,0.34216900572010206,0.19999867330706056,0.4392414120629215,0.11790487360721011,0.240625,0.1484375,0.1308244367479559,0.27633851468048365,0.1343570057581574,0.14250637016446607,0.31147540983606553,0.12812812812812813,CGRO BATSE,1.0
2551,0.6524644945697577,0.7453848833159178,0.0,63.392,4.331,-47.872,0.29321559396632174,0.17810323637853342,0.6529308679947069,0.3083285795778665,0.30464431471818976,1.0,0.07815510382395079,0.1367433680199326,0.0,0.49322573819843546,0.04272704544389777,0.510604445899251,0.07240459627345538,0.5008664663680419,0.023608939380618133,0.3459610822010419,0.7524557956777996,0.19636940724448035,0.7075202556202215,0.05741313429066833,0.7115528986514668,0.7075202556202215,1.0,0.5430175942714488,0.06837564161025207,0.05493996728294083,0.16249999999999995,0.1171875,0.04141821687435284,0.17271157167530232,0.1036468330134357,0.06671299513551077,0.21311475409836067,0.10010010010010009,CGRO BATSE,1.0
2564,0.0026919149726167273,0.06130268199233716,0.3787878787878788,0.256,0.091,-0.064,0.31257573436216,0.7342277755018436,0.29827259397017275,0.4288362806617227,0.5683215374283204,1.0,0.023760761977641206,0.0700571596072109,0.018580051545959014,0.23890870658682845,0.006067534687483171,0.18969661020597625,0.014138027676060878,0.18655764140969214,0.062393591388706794,0.40549371294206643,0.3426557263376863,0.6826293955508534,0.5259614287344516,0.6603821433948187,0.3441401362435702,0.5259614287344516,0.13721866337264876,0.7466673951571422,0.9254271375669552,0.19975925182876014,0.32499999999999996,0.12109375,0.1231120791230764,0.27633851468048365,0.10748560460652591,0.045772527217975444,0.22950819672131148,0.09609609609609608,CGRO BATSE,1.0
2570,0.1437853893994245,0.0975269940787182,0.4962121212121212,13.824,1.793,0.256,0.29098708859701666,0.06646866038508809,0.65390007510461,0.09298345693097546,0.6422999431730123,0.046756139456745394,0.3769242355346385,0.23420782646929506,0.19845554011122318,0.4282278410715778,0.32642159680860705,0.46054801709913945,0.49419281664510983,0.42553247624054613,0.43652098234805087,0.4155992993836439,0.6144111868716052,0.43642286382492973,0.30469017459774045,0.30427088231127947,0.11853190601974141,0.30469017459774045,0.6911359583968093,0.4851412145578951,0.185225070719907,0.3051946047717522,0.4531249999999999,0.43359375,0.32434748455743206,0.4905008635578584,0.418426103646833,0.3923094741718786,0.5737704918032784,0.15615615615615613,CGRO BATSE,1.0
2581,1.0,0.6283524904214559,0.6856060606060606,104.352,5.473,-4.736,0.7352953466022257,1.0,0.32924430456707554,0.11294922989161438,0.0,1.0,0.06353573215712112,0.027773706580682987,0.36628093147313745,0.6908837032435111,0.2787696271235124,0.5803417641115566,0.2939446610360168,0.5562199286621153,0.3919598549203654,0.7012938255713678,0.6013521322084826,0.6347133669293094,0.8769827684582905,0.6239158530765443,0.4695676352008898,0.8769827684582905,0.31980038004230416,0.33788642976610844,0.2796192623083919,0.20148770023766166,0.359375,0.375,0.19623665512193383,0.37996545768566503,0.3608445297504798,0.1884642112578179,0.39344262295081955,0.3723723723723723,CGRO BATSE,1.0
2583,0.0026919149726167273,0.06130268199233716,0.375,0.256,0.091,-0.192,0.334303661712885,0.6471732896353954,0.6255856371374414,0.47803764974329715,0.8993645709562432,0.014855503331634485,0.09320277739508208,0.3368019932580977,0.008922799792281059,0.16493186120103037,0.020470661278790207,0.15002731748452267,0.03744439195954775,0.15090156903449325,0.12856397203911674,0.18804859149860484,0.8623598751877962,0.37831667455522455,0.5221385370306972,0.719662948143572,0.12253579869317392,0.5221385370306972,0.9640033764059144,0.5861456390332082,0.719985206003563,1.0,0.903125,0.1171875,0.6055628949905382,0.6424870466321245,0.0998080614203455,0.20162149640954363,0.44262295081967207,0.07607607607607607,CGRO BATSE,1.0
2585,0.010117887310869766,0.06130268199233716,0.3181818181818182,0.832,0.091,-1.216,0.07095003969525189,0.10897173289635395,0.6457637423554237,1.0,0.6902412563930361,0.0660097778281141,0.4460236094286381,1.0,0.00898036624255384,0.04078189857871381,0.009937418259086568,0.0384578588080693,0.005252188466685175,0.026719853694917604,0.0,0.030024882889520255,0.2662082514734774,0.6735529136620543,0.20495264178934153,0.497441137933515,0.15990546364521063,0.20495264178934153,0.4649725898482917,0.16936254064415074,0.0,0.04543350103398253,0.20312499999999997,0.07812499999999999,0.043989002749312674,0.227979274611399,0.05758157389635317,0.052073198980773686,0.27868852459016386,0.04804804804804804,CGRO BATSE,1.0
2586,0.18388564002599092,0.06130268199233716,0.47348484848484845,12.864,0.264,0.32,0.32887167987520377,0.03359278984022942,0.5513036014448697,0.03208784940102681,0.44578188768920796,0.10715971081790213,0.8020852592047432,0.17484977282720213,0.37382693366306113,0.4103910479020835,0.5947388953860799,0.4267898248435011,0.9462149690726533,0.44664555573215914,0.4314104754262743,0.3800377971515231,0.5448977233329481,0.1014839769468497,0.5718931872646353,0.7094649054320837,0.756707910468511,0.5718931872646353,0.6685033451011952,0.509816749979093,0.09560749641573436,1.0,0.91875,0.16406249999999997,1.0,0.9257340241796201,0.491362763915547,1.0,0.9180327868852456,0.7127127127127126,CGRO BATSE,1.0
2589,0.7207834400816857,0.7335423197492165,0.0,55.968,1.448,-44.032,0.249063331336964,0.13816058992216307,0.5780909123421909,0.2676839703365659,0.2831533812057653,1.0,0.1061660483652787,0.18730763593727104,0.10735663255454721,0.40006266233255083,0.06454593100464864,0.4094152896592986,0.04123909385045138,0.3812278275664359,0.08541313084210958,0.5054204615543125,0.7298046920143303,0.4590027006709915,0.4958918178705923,0.5229647971552868,0.21095509523147507,0.4958918178705923,0.25263168581205875,0.204734424578709,0.4343167723974945,0.0698786999598753,0.27812499999999996,0.1171875,0.06284143249901811,0.30397236614853196,0.10748560460652591,0.0945100764419736,0.3770491803278687,0.09209209209209208,CGRO BATSE,1.0
